campaign,sensor_id,annealing_time,sat_V_CV,sat_V_err_down_CV,sat_V_err_up_CV,low_fit_start_CV,low_fit_stop_CV,high_fit_start_CV,high_fit_stop_CV,sat_V_TCT,sat_V_err_down_TCT,sat_V_err_up_TCT,low_fit_start_TCT,low_fit_stop_TCT,high_fit_start_TCT,high_fit_stop_TCT
HighFluenceIrrNeutron2023,N8737_2_LL1,700min,708.0,16.0,17.0,566.0,661.0,0.0,0.0,0.0,nan,nan,0.0,0.0,0.0,0.0
HighFluenceIrrNeutron2023,N8737_2_LL1,1000min,765.0,17.0,21.0,613.0,738.0,0.0,0.0,0.0,nan,nan,0.0,0.0,0.0,0.0
HighFluenceIrrNeutron2023,N8737_2_LL1,1300min,787.0,13.0,14.0,641.0,738.0,0.0,0.0,0.0,nan,nan,0.0,0.0,0.0,0.0
HighFluenceIrrNeutron2023,N8737_2_LL1,1600min,824.0,15.0,18.0,662.0,790.0,0.0,0.0,0.0,nan,nan,0.0,0.0,0.0,0.0
HighFluenceIrrNeutron2023,N8737_2_LL1,2035min,860.0,17.0,21.0,713.0,832.0,0.0,0.0,0.0,nan,nan,0.0,0.0,0.0,0.0
HighFluenceIrrNeutron2023,N8737_2_LL1,2400min,886.0,17.0,21.0,736.0,863.0,0.0,0.0,0.0,nan,nan,0.0,0.0,0.0,0.0
HighFluenceIrrNeutron2023,N8737_2_LL1,2750min,901.0,13.0,14.0,763.0,863.0,0.0,0.0,0.0,nan,nan,0.0,0.0,0.0,0.0
HighFluenceIrrNeutron2023,N8737_2_LL1,3100min,917.0,13.0,16.0,763.0,863.0,0.0,0.0,0.0,nan,nan,0.0,0.0,0.0,0.0
HighFluenceIrrNeutron2023,N8737_2_LL1,3500min,940.0,18.0,23.0,790.0,902.0,0.0,0.0,0.0,nan,nan,0.0,0.0,0.0,0.0
HighFluenceIrrNeutron2023,N8737_2_LL1,3900min,960.0,16.0,15.0,815.0,902.0,0.0,0.0,0.0,nan,nan,0.0,0.0,0.0,0.0
HighFluenceIrrNeutron2023,N8737_2_LL1,4400min,971.0,13.0,14.0,815.0,902.0,0.0,0.0,0.0,nan,nan,0.0,0.0,0.0,0.0
HighFluenceIrrNeutron2023,N8737_2_LL1,4800min,0.0,nan,nan,0.0,0.0,0.0,0.0,0.0,nan,nan,0.0,0.0,0.0,0.0
HighFluenceIrrNeutron2023,N8737_2_LL1,5250min,0.0,nan,nan,0.0,0.0,0.0,0.0,0.0,nan,nan,0.0,0.0,0.0,0.0
HighFluenceIrrNeutron2023,N8737_2_LL1,5700min,0.0,nan,nan,0.0,0.0,0.0,0.0,0.0,nan,nan,0.0,0.0,0.0,0.0
HighFluenceIrrNeutron2023,N8737_2_LL1,6600min,0.0,nan,nan,0.0,0.0,0.0,0.0,0.0,nan,nan,0.0,0.0,0.0,0.0
HighFluenceIrrNeutron2023,N8737_2_LL1,7400min,0.0,nan,nan,0.0,0.0,0.0,0.0,0.0,nan,nan,0.0,0.0,0.0,0.0
HighFluenceIrrNeutron2023,N8737_2_LL1,8600min,0.0,nan,nan,0.0,0.0,0.0,0.0,0.0,nan,nan,0.0,0.0,0.0,0.0
HighFluenceIrrNeutron2023,N8737_2_LL1,9800min,0.0,nan,nan,0.0,0.0,0.0,0.0,0.0,nan,nan,0.0,0.0,0.0,0.0
HighFluenceIrrNeutron2023,N8737_2_LL1,11500min,0.0,14.0,21.0,0.0,0.0,0.0,0.0,0.0,nan,nan,0.0,0.0,0.0,0.0
HighFluenceIrrNeutron2023,N8737_2_LL1,13200min,0.0,13.0,24.0,0.0,0.0,0.0,0.0,0.0,nan,nan,0.0,0.0,0.0,0.0
HighFluenceIrrNeutron2023,N8737_2_LL1,15100min,0.0,11.0,15.0,0.0,0.0,0.0,0.0,0.0,nan,nan,0.0,0.0,0.0,0.0
HighFluenceIrrNeutron2023,N8737_2_LR,noadd,587.0,14.0,21.0,393.0,540.0,713.0,810.0,0.0,36.0,36.0,0.0,0.0,0.0,0.0
HighFluenceIrrNeutron2023,N8737_2_LR,6days,540.0,11.0,11.0,378.0,498.0,713.0,810.0,0.0,nan,nan,0.0,0.0,0.0,0.0
HighFluenceIrrNeutron2023,N8737_2_LR,13days,541.0,6.0,7.0,392.0,499.0,713.0,810.0,0.0,38.0,38.0,0.0,0.0,0.0,0.0
HighFluenceIrrNeutron2023,N8737_2_LR,20days,555.0,9.0,9.0,418.0,523.0,713.0,810.0,0.0,nan,nan,0.0,0.0,0.0,0.0
HighFluenceIrrNeutron2023,N8737_2_LR,30days,568.0,12.0,15.0,414.0,545.0,713.0,810.0,0.0,33.0,33.0,0.0,0.0,0.0,0.0
HighFluenceIrrNeutron2023,N8737_2_LR,44days,589.0,15.0,17.0,436.0,569.0,736.0,840.0,0.0,31.0,31.0,0.0,0.0,0.0,0.0
HighFluenceIrrNeutron2023,N8737_2_LR,65days,615.0,13.0,16.0,466.0,588.0,798.0,915.0,0.0,nan,nan,0.0,0.0,0.0,0.0
HighFluenceIrrNeutron2023,N8737_2_LR,89days,642.0,11.0,14.0,480.0,610.0,798.0,915.0,0.0,nan,nan,0.0,0.0,0.0,0.0
HighFluenceIrrNeutron2023,N8737_2_LR,117days,672.0,9.0,9.0,540.0,640.0,798.0,915.0,0.0,nan,nan,0.0,0.0,0.0,0.0
HighFluenceIrrNeutron2023,N8737_2_LR,150days,694.0,9.0,10.0,540.0,664.0,864.0,915.0,0.0,nan,nan,0.0,0.0,0.0,0.0
HighFluenceIrrNeutron2023,N8737_2_LR,190days,722.0,8.0,8.0,583.0,690.0,864.0,915.0,0.0,nan,nan,0.0,0.0,0.0,0.0
HighFluenceIrrNeutron2023,N8737_2_LR,245days,767.0,15.0,16.0,611.0,736.0,0.0,0.0,0.0,nan,nan,0.0,0.0,0.0,0.0
HighFluenceIrrNeutron2023,N8737_2_LR,322days,813.0,15.0,16.0,661.0,789.0,0.0,0.0,0.0,nan,nan,0.0,0.0,0.0,0.0
HighFluenceIrrNeutron2023,N8737_2_LR,430days,853.0,17.0,21.0,711.0,840.0,0.0,0.0,0.0,nan,nan,0.0,0.0,0.0,0.0
HighFluenceIrrNeutron2023,N8737_2_LR,549days,885.0,17.0,17.0,762.0,859.0,0.0,0.0,0.0,nan,nan,0.0,0.0,0.0,0.0
HighFluenceIrrNeutron2023,N8737_2_UL,noadd,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
HighFluenceIrrNeutron2023,N8737_2_UL,3000min,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
HighFluenceIrrNeutron2023,N8737_2_UL,4500min,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
HighFluenceIrrNeutron2023,N8737_2_UL,6000min,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
HighFluenceIrrNeutron2023,N8737_2_UL,7750min,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
HighFluenceIrrNeutron2023,N8737_2_UL,9500min,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
HighFluenceIrrNeutron2023,N8737_2_UL,12000min,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
HighFluenceIrrNeutron2023,N8737_2_UL,15600min,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
HighFluenceIrrNeutron2023,N8737_2_UL,20000min,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
HighFluenceIrrNeutron2023,N8737_2_UL,26000min,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
HighFluenceIrrNeutron2023,N8737_2_UL,33000min,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
HighFluenceIrrNeutron2023,N8737_2_UL,41000min,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
HighFluenceIrrNeutron2023,N8737_2_UL,50000min,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
HighFluenceIrrNeutron2023,N8737_2_UL,58000min,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
HighFluenceIrrNeutron2023,N8737_2_UL,63000min,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
HighFluenceIrrNeutron2023,N8737_2_UL,77000min,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
HighFluenceIrrNeutron2023,N8737_2_UL,97000min,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
HighFluenceIrrNeutron2023,N8737_2_UL,130000min,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
HighFluenceIrrNeutron2023,N8737_2_UL,152000min,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
HighFluenceIrrNeutron2023,N8737_2_UL,186000min,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
HighFluenceIrrNeutron2023,N8737_2_UR1,noadd,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
HighFluenceIrrNeutron2023,N8737_2_UR1,33days,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
HighFluenceIrrNeutron2023,N8737_2_UR1,66days,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
HighFluenceIrrNeutron2023,N8737_2_UR1,101days,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
HighFluenceIrrNeutron2023,N8737_2_UR1,142days,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
HighFluenceIrrNeutron2023,N8737_2_UR1,190days,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
HighFluenceIrrNeutron2023,N8737_2_UR1,250days,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
HighFluenceIrrNeutron2023,N8737_2_UR1,331days,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
HighFluenceIrrNeutron2023,N8737_2_UR1,422days,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
HighFluenceIrrNeutron2023,N8737_2_UR1,548days,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
HighFluenceIrrNeutron2023,N8737_2_UR2,noadd,589.0,14.0,18.0,417.0,541.0,691.0,765.0,0.0,nan,nan,0.0,0.0,0.0,0.0
HighFluenceIrrNeutron2023,N8737_2_UR2,550min,562.0,15.0,17.0,392.0,511.0,691.0,834.0,0.0,nan,nan,0.0,0.0,0.0,0.0
HighFluenceIrrNeutron2023,N8737_2_UR2,750min,554.0,16.0,19.0,392.0,511.0,691.0,759.0,0.0,nan,nan,0.0,0.0,0.0,0.0
HighFluenceIrrNeutron2023,N8737_2_UR2,1000min,552.0,15.0,17.0,390.0,511.0,691.0,759.0,0.0,nan,nan,0.0,0.0,0.0,0.0
HighFluenceIrrNeutron2023,N8737_2_UR2,1250min,551.0,14.0,16.0,390.0,511.0,691.0,759.0,0.0,nan,nan,0.0,0.0,0.0,0.0
HighFluenceIrrNeutron2023,N8737_2_UR2,1500min,553.0,9.0,13.0,390.0,511.0,691.0,759.0,0.0,nan,nan,0.0,0.0,0.0,0.0
HighFluenceIrrNeutron2023,N8737_2_UR2,1800min,554.0,9.0,11.0,390.0,511.0,691.0,759.0,0.0,nan,nan,0.0,0.0,0.0,0.0
HighFluenceIrrNeutron2023,N8737_2_UR2,2100min,556.0,9.0,10.0,390.0,511.0,691.0,759.0,0.0,nan,nan,0.0,0.0,0.0,0.0
HighFluenceIrrNeutron2023,N8737_2_UR2,2500min,569.0,11.0,15.0,390.0,537.0,691.0,759.0,0.0,nan,nan,0.0,0.0,0.0,0.0
HighFluenceIrrNeutron2023,N8737_2_UR2,3100min,575.0,9.0,11.0,411.0,537.0,691.0,782.0,0.0,nan,nan,0.0,0.0,0.0,0.0
HighFluenceIrrNeutron2023,N8737_2_UR2,4000min,595.0,10.0,12.0,440.0,563.0,711.0,810.0,0.0,nan,nan,0.0,0.0,0.0,0.0
HighFluenceIrrNeutron2023,N8737_2_UR2,5000min,615.0,13.0,15.0,464.0,585.0,737.0,832.0,0.0,nan,nan,0.0,0.0,0.0,0.0
HighFluenceIrrNeutron2023,N8737_2_UR2,6200min,637.0,13.0,18.0,464.0,614.0,763.0,882.0,0.0,nan,nan,0.0,0.0,0.0,0.0
HighFluenceIrrNeutron2023,N8737_2_UR2,7500min,660.0,15.0,17.0,511.0,636.0,763.0,882.0,0.0,nan,nan,0.0,0.0,0.0,0.0
HighFluenceIrrNeutron2023,N8737_2_UR2,8970min,673.0,9.0,9.0,536.0,636.0,786.0,882.0,0.0,nan,nan,0.0,0.0,0.0,0.0
HighFluenceIrrNeutron2023,N8737_2_UR2,11000min,695.0,9.0,9.0,536.0,664.0,812.0,882.0,0.0,nan,nan,0.0,0.0,0.0,0.0
HighFluenceIrrNeutron2023,N8737_2_UR2,14700min,747.0,20.0,24.0,590.0,713.0,0.0,0.0,0.0,nan,nan,0.0,0.0,0.0,0.0
HighFluenceIrrNeutron2023,N8737_2_UR2,19000min,780.0,15.0,15.0,635.0,742.0,0.0,0.0,0.0,nan,nan,0.0,0.0,0.0,0.0
HighFluenceIrrNeutron2023,N8737_2_UR2,23500min,815.0,19.0,23.0,660.0,790.0,0.0,0.0,0.0,nan,nan,0.0,0.0,0.0,0.0
HighFluenceIrrNeutron2023,N8737_2_UR2,29000min,842.0,18.0,18.0,713.0,811.0,0.0,0.0,0.0,nan,nan,0.0,0.0,0.0,0.0
HighFluenceIrrNeutron2023,N8737_2_UR2,34500min,862.0,17.0,21.0,713.0,839.0,0.0,0.0,0.0,nan,nan,0.0,0.0,0.0,0.0
HighFluenceIrrNeutron2023,N8737_2_UR2,42000min,895.0,14.0,14.0,759.0,866.0,0.0,0.0,0.0,nan,nan,0.0,0.0,0.0,0.0
HighFluenceIrrNeutron2023,N8737_2_UR2,52000min,923.0,14.0,14.0,789.0,890.0,0.0,0.0,0.0,nan,nan,0.0,0.0,0.0,0.0
HighFluenceIrrNeutron2023,N8737_2_UR2,62000min,947.0,11.0,14.0,815.0,890.0,0.0,0.0,0.0,nan,nan,0.0,0.0,0.0,0.0
HighFluenceIrrNeutron2023,N8737_2_UR2,73000min,978.0,14.0,18.0,815.0,904.0,0.0,0.0,0.0,nan,nan,0.0,0.0,0.0,0.0
HighFluenceIrrNeutron2023,N8737_3_LL1,noadd,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
HighFluenceIrrNeutron2023,N8737_3_LL1,66days,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
HighFluenceIrrNeutron2023,N8737_3_LL1,101days,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
HighFluenceIrrNeutron2023,N8737_3_LL1,142days,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
HighFluenceIrrNeutron2023,N8737_3_LL1,190days,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
HighFluenceIrrNeutron2023,N8737_3_LL1,250days,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
HighFluenceIrrNeutron2023,N8737_3_LL1,331days,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
HighFluenceIrrNeutron2023,N8737_3_LL1,422days,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
HighFluenceIrrNeutron2023,N8737_3_LL1,548days,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
HighFluenceIrrNeutron2023,N8737_3_LL2,noadd,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
HighFluenceIrrNeutron2023,N8737_3_LL2,990min,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
HighFluenceIrrNeutron2023,N8737_3_LL2,1800min,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
HighFluenceIrrNeutron2023,N8737_3_LL2,3000min,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
HighFluenceIrrNeutron2023,N8737_3_LL2,4500min,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
HighFluenceIrrNeutron2023,N8737_3_LL2,6000min,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
HighFluenceIrrNeutron2023,N8737_3_LL2,7750min,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
HighFluenceIrrNeutron2023,N8737_3_LL2,9500min,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
HighFluenceIrrNeutron2023,N8737_3_LL2,12000min,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
HighFluenceIrrNeutron2023,N8737_3_LL2,15600min,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
HighFluenceIrrNeutron2023,N8737_3_LL2,20000min,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
HighFluenceIrrNeutron2023,N8737_3_LL2,26000min,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
HighFluenceIrrNeutron2023,N8737_3_LL2,33000min,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
HighFluenceIrrNeutron2023,N8737_3_LL2,41000min,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
HighFluenceIrrNeutron2023,N8737_3_LL2,50000min,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
HighFluenceIrrNeutron2023,N8737_3_LL2,58000min,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
HighFluenceIrrNeutron2023,N8737_3_LL2,63000min,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
HighFluenceIrrNeutron2023,N8737_3_LL2,77000min,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
HighFluenceIrrNeutron2023,N8737_3_LL2,97000min,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
HighFluenceIrrNeutron2023,N8737_3_LL2,130000min,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
HighFluenceIrrNeutron2023,N8737_3_LL2,152000min,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
HighFluenceIrrNeutron2023,N8737_3_LL2,186000min,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
HighFluenceIrrNeutron2023,N8737_3_UL,9min,319.0,11.0,14.0,137.0,287.0,713.0,882.0,429.0,21.0,21.0,230.0,363.0,522.0,657.0
HighFluenceIrrNeutron2023,N8737_3_UL,30min,238.0,4.0,4.0,109.0,217.0,721.0,909.0,330.0,17.0,17.0,77.0,252.0,430.0,657.0
HighFluenceIrrNeutron2023,N8737_3_UL,60min,230.0,6.0,5.0,109.0,213.0,721.0,909.0,311.0,16.0,16.0,77.0,252.0,430.0,657.0
HighFluenceIrrNeutron2023,N8737_3_UL,90min,228.0,8.0,6.0,81.0,206.0,721.0,909.0,318.0,16.0,16.0,77.0,265.0,430.0,657.0
HighFluenceIrrNeutron2023,N8737_3_UL,120min,230.0,8.0,12.0,81.0,206.0,721.0,909.0,316.0,16.0,16.0,77.0,265.0,430.0,657.0
HighFluenceIrrNeutron2023,N8737_3_UL,150min,243.0,11.0,12.0,102.0,236.0,721.0,909.0,348.0,17.0,17.0,77.0,311.0,430.0,657.0
HighFluenceIrrNeutron2023,N8737_3_UL,200min,249.0,9.0,10.0,102.0,236.0,721.0,909.0,337.0,17.0,17.0,77.0,311.0,430.0,657.0
HighFluenceIrrNeutron2023,N8737_3_UL,275min,278.0,10.0,10.0,134.0,265.0,713.0,882.0,374.0,19.0,19.0,77.0,311.0,430.0,657.0
HighFluenceIrrNeutron2023,N8737_3_UL,350min,311.0,8.0,11.0,134.0,295.0,713.0,882.0,407.0,20.0,20.0,187.0,364.0,513.0,707.0
HighFluenceIrrNeutron2023,N8737_3_UL,500min,371.0,9.0,12.0,185.0,340.0,713.0,882.0,461.0,23.0,23.0,273.0,408.0,513.0,707.0
HighFluenceIrrNeutron2023,N8737_3_UL,700min,420.0,9.0,10.0,241.0,390.0,713.0,882.0,511.0,26.0,26.0,273.0,465.0,587.0,762.0
HighFluenceIrrNeutron2023,N8737_3_UL,1000min,511.0,9.0,10.0,343.0,493.0,713.0,882.0,579.0,29.0,29.0,387.0,525.0,644.0,762.0
HighFluenceIrrNeutron2023,N8737_3_UL,1300min,543.0,7.0,8.0,387.0,514.0,713.0,882.0,632.0,32.0,32.0,426.0,581.0,675.0,812.0
HighFluenceIrrNeutron2023,N8737_3_UL,1600min,601.0,7.0,8.0,0.0,0.0,0.0,0.0,658.0,33.0,33.0,494.0,623.0,731.0,873.0
HighFluenceIrrNeutron2023,N8737_3_UL,2035min,640.0,8.0,9.0,513.0,614.0,842.0,909.0,718.0,36.0,36.0,540.0,673.0,783.0,910.0
HighFluenceIrrNeutron2023,N8737_3_UL,2400min,676.0,11.0,13.0,541.0,661.0,842.0,909.0,741.0,37.0,37.0,582.0,709.0,783.0,910.0
HighFluenceIrrNeutron2023,N8737_3_UL,2750min,700.0,8.0,11.0,541.0,687.0,842.0,909.0,744.0,37.0,37.0,628.0,720.0,783.0,910.0
HighFluenceIrrNeutron2023,N8737_3_UL,3100min,723.0,12.0,13.0,591.0,712.0,842.0,909.0,798.0,40.0,40.0,628.0,758.0,840.0,910.0
HighFluenceIrrNeutron2023,N8737_3_UL,3500min,739.0,7.0,6.0,591.0,712.0,842.0,909.0,800.0,40.0,40.0,684.0,769.0,840.0,910.0
HighFluenceIrrNeutron2023,N8737_3_UL,3900min,755.0,8.0,10.0,591.0,739.0,842.0,909.0,810.0,40.0,40.0,684.0,786.0,840.0,910.0
HighFluenceIrrNeutron2023,N8737_3_UL,4400min,778.0,14.0,16.0,634.0,761.0,0.0,0.0,820.0,41.0,41.0,729.0,807.0,840.0,910.0
HighFluenceIrrNeutron2023,N8737_3_UL,4800min,786.0,12.0,12.0,664.0,761.0,0.0,0.0,0.0,nan,nan,0.0,0.0,0.0,0.0
HighFluenceIrrNeutron2023,N8737_3_UL,5250min,804.0,13.0,13.0,687.0,790.0,0.0,0.0,0.0,nan,nan,0.0,0.0,0.0,0.0
HighFluenceIrrNeutron2023,N8737_3_UL,5700min,814.0,10.0,11.0,687.0,790.0,0.0,0.0,0.0,nan,nan,0.0,0.0,0.0,0.0
HighFluenceIrrNeutron2023,N8737_3_UL,6600min,833.0,11.0,11.0,714.0,812.0,0.0,0.0,0.0,nan,nan,0.0,0.0,0.0,0.0
HighFluenceIrrNeutron2023,N8737_3_UL,7400min,846.0,10.0,11.0,714.0,812.0,0.0,0.0,0.0,nan,nan,0.0,0.0,0.0,0.0
HighFluenceIrrNeutron2023,N8737_3_UL,8600min,864.0,9.0,10.0,738.0,834.0,0.0,0.0,0.0,nan,nan,0.0,0.0,0.0,0.0
HighFluenceIrrNeutron2023,N8737_3_UL,9800min,880.0,12.0,12.0,761.0,864.0,0.0,0.0,0.0,nan,nan,0.0,0.0,0.0,0.0
HighFluenceIrrNeutron2023,N8737_3_UL,11500min,897.0,10.0,11.0,761.0,864.0,0.0,0.0,0.0,nan,nan,0.0,0.0,0.0,0.0
HighFluenceIrrNeutron2023,N8737_3_UL,13200min,914.0,9.0,10.0,787.0,891.0,0.0,0.0,0.0,nan,nan,0.0,0.0,0.0,0.0
HighFluenceIrrNeutron2023,N8737_3_UL,15100min,930.0,14.0,14.0,813.0,904.0,0.0,0.0,0.0,nan,nan,0.0,0.0,0.0,0.0
HighFluenceIrrNeutron2023,N8737_3_UR1,noadd,372.0,10.0,11.0,205.0,331.0,703.0,915.0,421.0,21.0,21.0,227.0,372.0,487.0,568.0
HighFluenceIrrNeutron2023,N8737_3_UR1,6days,303.0,11.0,9.0,186.0,284.0,636.0,894.0,400.0,20.0,20.0,227.0,372.0,487.0,665.0
HighFluenceIrrNeutron2023,N8737_3_UR1,13days,306.0,9.0,8.0,182.0,287.0,703.0,915.0,384.0,19.0,19.0,227.0,372.0,487.0,665.0
HighFluenceIrrNeutron2023,N8737_3_UR1,20days,312.0,7.0,6.0,186.0,284.0,636.0,894.0,415.0,21.0,21.0,227.0,372.0,487.0,665.0
HighFluenceIrrNeutron2023,N8737_3_UR1,30days,333.0,10.0,11.0,186.0,307.0,636.0,894.0,393.0,20.0,20.0,227.0,372.0,487.0,665.0
HighFluenceIrrNeutron2023,N8737_3_UR1,44days,362.0,8.0,10.0,186.0,335.0,636.0,894.0,439.0,22.0,22.0,288.0,410.0,487.0,665.0
HighFluenceIrrNeutron2023,N8737_3_UR1,65days,398.0,8.0,8.0,240.0,366.0,636.0,894.0,478.0,24.0,24.0,325.0,461.0,561.0,722.0
HighFluenceIrrNeutron2023,N8737_3_UR1,89days,441.0,9.0,10.0,286.0,419.0,636.0,894.0,560.0,28.0,28.0,370.0,508.0,614.0,762.0
HighFluenceIrrNeutron2023,N8737_3_UR1,117days,490.0,8.0,10.0,315.0,457.0,636.0,894.0,569.0,28.0,28.0,381.0,526.0,614.0,762.0
